date,year,month,month_name,variable,value,source_page,source_url,datatable_index
2017-12-01,2017,12,Dec,Merchandise Exports (f.o.b) (Millions of US Dollars),1355.12,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-01-01,2018,1,Jan,Merchandise Exports (f.o.b) (Millions of US Dollars),1433.93,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-02-01,2018,2,Feb,Merchandise Exports (f.o.b) (Millions of US Dollars),1291.72,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-03-01,2018,3,Mar,Merchandise Exports (f.o.b) (Millions of US Dollars),1334.93,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-04-01,2018,4,Apr,Merchandise Exports (f.o.b) (Millions of US Dollars),1382.67,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-05-01,2018,5,May,Merchandise Exports (f.o.b) (Millions of US Dollars),1404.6,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-06-01,2018,6,Jun,Merchandise Exports (f.o.b) (Millions of US Dollars),1009.69,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-07-01,2018,7,Jul,Merchandise Exports (f.o.b) (Millions of US Dollars),1080.85,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-08-01,2018,8,Aug,Merchandise Exports (f.o.b) (Millions of US Dollars),1207.67,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-09-01,2018,9,Sep,Merchandise Exports (f.o.b) (Millions of US Dollars),1178.11,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-10-01,2018,10,Oct,Merchandise Exports (f.o.b) (Millions of US Dollars),1214.39,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-11-01,2018,11,Nov,Merchandise Exports (f.o.b) (Millions of US Dollars),1306.5,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2018-12-01,2018,12,Dec,Merchandise Exports (f.o.b) (Millions of US Dollars),1097.65,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-01-01,2019,1,Jan,Merchandise Exports (f.o.b) (Millions of US Dollars),1342.32,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-02-01,2019,2,Feb,Merchandise Exports (f.o.b) (Millions of US Dollars),1323.19,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-03-01,2019,3,Mar,Merchandise Exports (f.o.b) (Millions of US Dollars),1352.01,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-04-01,2019,4,Apr,Merchandise Exports (f.o.b) (Millions of US Dollars),1327.51,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-05-01,2019,5,May,Merchandise Exports (f.o.b) (Millions of US Dollars),1409.47,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-06-01,2019,6,Jun,Merchandise Exports (f.o.b) (Millions of US Dollars),1292.96,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-07-01,2019,7,Jul,Merchandise Exports (f.o.b) (Millions of US Dollars),1313.77,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-08-01,2019,8,Aug,Merchandise Exports (f.o.b) (Millions of US Dollars),1209.33,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-09-01,2019,9,Sep,Merchandise Exports (f.o.b) (Millions of US Dollars),1142.5,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-10-01,2019,10,Oct,Merchandise Exports (f.o.b) (Millions of US Dollars),1268.32,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-11-01,2019,11,Nov,Merchandise Exports (f.o.b) (Millions of US Dollars),1281.8,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2019-12-01,2019,12,Dec,Merchandise Exports (f.o.b) (Millions of US Dollars),1404.35,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-01-01,2020,1,Jan,Merchandise Exports (f.o.b) (Millions of US Dollars),1437.07,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-02-01,2020,2,Feb,Merchandise Exports (f.o.b) (Millions of US Dollars),1364.5,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-03-01,2020,3,Mar,Merchandise Exports (f.o.b) (Millions of US Dollars),1088.46,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-04-01,2020,4,Apr,Merchandise Exports (f.o.b) (Millions of US Dollars),1249.01,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-05-01,2020,5,May,Merchandise Exports (f.o.b) (Millions of US Dollars),1079.15,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-06-01,2020,6,Jun,Merchandise Exports (f.o.b) (Millions of US Dollars),1177.81,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-07-01,2020,7,Jul,Merchandise Exports (f.o.b) (Millions of US Dollars),1051.48,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-08-01,2020,8,Aug,Merchandise Exports (f.o.b) (Millions of US Dollars),1182.25,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-09-01,2020,9,Sep,Merchandise Exports (f.o.b) (Millions of US Dollars),1168.99,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-10-01,2020,10,Oct,Merchandise Exports (f.o.b) (Millions of US Dollars),1218.87,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-11-01,2020,11,Nov,Merchandise Exports (f.o.b) (Millions of US Dollars),1155.78,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2020-12-01,2020,12,Dec,Merchandise Exports (f.o.b) (Millions of US Dollars),1298.16,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-01-01,2021,1,Jan,Merchandise Exports (f.o.b) (Millions of US Dollars),1355.33,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-02-01,2021,2,Feb,Merchandise Exports (f.o.b) (Millions of US Dollars),1239.22,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-03-01,2021,3,Mar,Merchandise Exports (f.o.b) (Millions of US Dollars),1367.09,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-04-01,2021,4,Apr,Merchandise Exports (f.o.b) (Millions of US Dollars),1248.25,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-05-01,2021,5,May,Merchandise Exports (f.o.b) (Millions of US Dollars),1241.3,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-06-01,2021,6,Jun,Merchandise Exports (f.o.b) (Millions of US Dollars),1198.05,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-07-01,2021,7,Jul,Merchandise Exports (f.o.b) (Millions of US Dollars),1215.45,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-08-01,2021,8,Aug,Merchandise Exports (f.o.b) (Millions of US Dollars),1030.36,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-09-01,2021,9,Sep,Merchandise Exports (f.o.b) (Millions of US Dollars),1143.98,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-10-01,2021,10,Oct,Merchandise Exports (f.o.b) (Millions of US Dollars),1126.65,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-11-01,2021,11,Nov,Merchandise Exports (f.o.b) (Millions of US Dollars),1299.3,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2021-12-01,2021,12,Dec,Merchandise Exports (f.o.b) (Millions of US Dollars),1262.48,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-01-01,2022,1,Jan,Merchandise Exports (f.o.b) (Millions of US Dollars),1218.52,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-02-01,2022,2,Feb,Merchandise Exports (f.o.b) (Millions of US Dollars),1270.3,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-03-01,2022,3,Mar,Merchandise Exports (f.o.b) (Millions of US Dollars),1928.93,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-04-01,2022,4,Apr,Merchandise Exports (f.o.b) (Millions of US Dollars),1439.84,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-05-01,2022,5,May,Merchandise Exports (f.o.b) (Millions of US Dollars),1444.3,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-06-01,2022,6,Jun,Merchandise Exports (f.o.b) (Millions of US Dollars),1575.17,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-07-01,2022,7,Jul,Merchandise Exports (f.o.b) (Millions of US Dollars),1463.22,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-08-01,2022,8,Aug,Merchandise Exports (f.o.b) (Millions of US Dollars),1480.54,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-09-01,2022,9,Sep,Merchandise Exports (f.o.b) (Millions of US Dollars),1259.12,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-10-01,2022,10,Oct,Merchandise Exports (f.o.b) (Millions of US Dollars),1287.93,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-11-01,2022,11,Nov,Merchandise Exports (f.o.b) (Millions of US Dollars),1481.12,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2022-12-01,2022,12,Dec,Merchandise Exports (f.o.b) (Millions of US Dollars),1557.8,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-01-01,2023,1,Jan,Merchandise Exports (f.o.b) (Millions of US Dollars),1520.53,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-02-01,2023,2,Feb,Merchandise Exports (f.o.b) (Millions of US Dollars),1320.98,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-03-01,2023,3,Mar,Merchandise Exports (f.o.b) (Millions of US Dollars),1524.76,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-04-01,2023,4,Apr,Merchandise Exports (f.o.b) (Millions of US Dollars),1282.65,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-05-01,2023,5,May,Merchandise Exports (f.o.b) (Millions of US Dollars),0.0,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-06-01,2023,6,Jun,Merchandise Exports (f.o.b) (Millions of US Dollars),0.0,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-07-01,2023,7,Jul,Merchandise Exports (f.o.b) (Millions of US Dollars),0.0,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-08-01,2023,8,Aug,Merchandise Exports (f.o.b) (Millions of US Dollars),0.0,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-09-01,2023,9,Sep,Merchandise Exports (f.o.b) (Millions of US Dollars),0.0,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-10-01,2023,10,Oct,Merchandise Exports (f.o.b) (Millions of US Dollars),0.0,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-11-01,2023,11,Nov,Merchandise Exports (f.o.b) (Millions of US Dollars),0.0,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2023-12-01,2023,12,Dec,Merchandise Exports (f.o.b) (Millions of US Dollars),0.0,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-01-01,2005,1,Jan,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-161.41,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-02-01,2005,2,Feb,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-215.15,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-03-01,2005,3,Mar,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-134.66,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-04-01,2005,4,Apr,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-179.29,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-05-01,2005,5,May,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-206.67,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-06-01,2005,6,Jun,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-212.35,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-07-01,2005,7,Jul,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-225.32,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-08-01,2005,8,Aug,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-307.16,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-09-01,2005,9,Sep,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-224.54,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-10-01,2005,10,Oct,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-280.74,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-11-01,2005,11,Nov,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-241.61,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2005-12-01,2005,12,Dec,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-203.82,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-01-01,2006,1,Jan,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-155.95,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-02-01,2006,2,Feb,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-272.74,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-03-01,2006,3,Mar,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-158.68,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-04-01,2006,4,Apr,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-138.41,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-05-01,2006,5,May,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-196.41,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-06-01,2006,6,Jun,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-292.44,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-07-01,2006,7,Jul,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-188.28,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-08-01,2006,8,Aug,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-317.56,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-09-01,2006,9,Sep,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-224.24,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-10-01,2006,10,Oct,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-303.9,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-11-01,2006,11,Nov,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-234.21,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2006-12-01,2006,12,Dec,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-305.69,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2007-01-01,2007,1,Jan,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-243.66,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2007-02-01,2007,2,Feb,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-194.57,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2007-03-01,2007,3,Mar,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-191.85,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2007-04-01,2007,4,Apr,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-385.25,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2007-05-01,2007,5,May,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-328.8,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2007-06-01,2007,6,Jun,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-105.03,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
2007-07-01,2007,7,Jul,Merchandise Exports Less Imports_Trade Balance (Millions of US Dollars),-413.85,merchandise_trade_flows,https://www.bog.gov.gh/economic-data/merchandise-trade-flows/,0
